"timetocompletesurvey","Pseudonym","gender","Age","Familienstand","Children","AnzahlKinder","NoInstrument","ImChoraktiv","PrivaterMusikunterricht","ConsumptionRadio","ConsumptionPhysical","ConsumptionDigital","ConsumptionFreeStreaming","ConsumptionPremiumStreaming","ConsumptionOnlineRadio","ConsumptionLive","ActiveListening","AktiveSuchenachneuerMusik","MusicAppreciation","Spending_CD_Albums","Spending_CD_Singles","Spending_Music_DVD","Spending_Vinyl","Spending_DigitaleAlbums","Spending_DigitalTracks","Spending_Stream","Spending_OtherAbos","Warumamhäufigstengekauft","datetimeofsurveystart","dateoflastaccess","panel","Bildung","Beschäftigung","IncomeRaw","No_Mainstream_7Likert","Spending_Concerts","Spending_Festivals","Spending_ClubConcerts","Spending_DeluxeBoxes","Livestream_WTP","Winter2018_19","Summer2019","Winter2019_20","Summer2020","Winter2020_21","Consumption_Live","Consumption_Rec","s_Consumption_Physical_R","s_Consumption_PremiumStream_R","s_Consumption_FreeStream_R","s_Consumption_Digital_R","s_Consumption_Radio_R","s_Consumption_OnlineRadio_R","s_Consumption_R","s_No_Consumption_R","Consumption_Total","No_Consumption","ln_Consumption_Total","ln_Consumption_Rec","ln_Consumption_Live","Outlier_Consumption","Outlier_Consumption_Panel","Spending_Physical","Spending_Digital","Spending_Streaming","Spending_Rec","Spending_Live","s_Spending_Physical_R","s_Spending_Digital_R","s_Spending_Streaming_R","Spending_Total","No_Spending","ln_Spending_Total","ln_Spending_Rec","ln_Spending_Live","s_Spending_R","s_No_Spending_R","Outlier_Spending","Outlier_Spending_Panel","Corona","Summer","Winter","PurchaseReason_Atmosphere","PurchaseReason_Flexibility","PurchaseReason_Habit","PurchaseReason_None","PurchaseReason_Mobility","PurchaseReason_Other","PurchaseReason_SoundQuality","MaritalStat_LivAlone","MaritalStat_LivAlone_Partner","MaritalStat_LivTogether_Partner","MaritalStatus","Education_HighSchool","Education_Bachelor","Education_TechnicalDiploma","Education_Elementary","Education_NoneDegree","Education_Master","Education_MiddleSchool","Education_PhD","Education","GenderOther","GenderMale","GenderFemale","Occupation_Employed","Occupation_Apprenticeship","Occupation_Household","Occupation_None","Occupation_School","Occupation_Selfemployed","Occupation_Other","Occupation_University","Occupation","MainstreamMusic","Playinstrument","MusicEducation","Income","Income_Mean","IncomeImputation","ln_Income","MusicAppreciation_Mean","MusicAppreciationImputation","Outlier_Missing","Outlier_Missing_Panel","Number_Waves"
893,3537248995280,"männlich",52,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,4,2,0,0,0,1,0,1,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Hauptschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",1,0,0,0,0,5,0,0,0,0,1,0,7,0.285714285714286,0,0,0,0.571428571428571,0.142857142857143,1,0,7,0,2.07944154167984,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,7,0,0,2250,3550,2250,7.71868549519847,1.6,1,0,0,5
1125,3729961859440,"weiblich",70,"allein lebend",1,2,1,0,0,3,20,1,0,0,16,0,4,"Nein",5,0,16,0,0,0,0,0,0,"Atmosphäre","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",4,0,0,0,0,10,0,0,0,0,1,0,40,0.5,0,0,0.025,0.075,0.4,1,0,40,0,3.71357206670431,3.71357206670431,0,0,0,16,0,0,16,0,1,0,0,16,0,2.83321334405622,2.83321334405622,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,2250,2250,2250,7.71868549519847,5.2,5,0,0,5
-1,3570202515760,"männlich",49,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,1,0,1,2,0,5,0,0,6,"Ja",4,0,0,0,0,0,0,10,0,"Gewohnheit","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.501 Euro bis 3.000 Euro",2,0,0,0,0,5,0,0,0,0,1,0,8,0.125,0.625,0,0.25,0,0,1,0,8,0,2.19722457733622,2.19722457733622,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,0,1,2750,3350,2750,7.91935619066062,4.4,4,0,0,5
647,3407375987920,"weiblich",44,"allein lebend",0,0,1,0,0,1,0,1,0,0,0,0,3,"Ja",6,0,0,0,0,0,0,0,0,"Soundqualität","","",6,"Mittlere Reife / Realschulabschluss","Hausmann / Hausfrau","weniger als 500 Euro",7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.5,0.5,0,1,0,2,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,250,950,250,5.52146091786225,4.8,6,0,0,5
1409,3731442131600,"männlich",25,"allein lebend UND in einer festen Partnerschaft",0,0,0,0,1,3,1,0,0,5,0,0,2,"Ja",4,0,0,0,0,0,0,10,0,"ich kaufe keine Musik","","",6,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","2.501 Euro bis 3.000 Euro",4,0,0,0,0,0,0,0,0,0,1,0,9,0.111111111111111,0.555555555555556,0,0,0.333333333333333,0,1,0,9,0,2.30258509299405,2.30258509299405,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,4,1,2,2750,1050,2750,7.91935619066062,3.8,4,0,0,5
934,3456316515600,"männlich",56,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,1,1,1,0,0,0,0,0,7,"Nein",7,0,0,0,0,0,0,0,0,"Soundqualität","","",6,"Bachelor","Hausmann / Hausfrau","1.501 Euro bis 2.000 Euro",3,0,0,0,0,0,0,0,0,0,1,0,2,0.5,0,0,0,0.5,0,1,0,2,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,5,0,1,1750,3550,1750,7.46737106691756,5.8,7,0,0,5
541,3672479115360,"männlich",60,"allein lebend",1,1,1,0,0,0,0,0,0,0,0,0,1,"Nein",2,0,0,0,0,0,0,0,0,"Sonstiges","","",6,"Hauptschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,1250,1250,1250,7.13089883029635,3.6,2,0,0,5
820,3729318675280,"männlich",53,"allein lebend UND in einer festen Partnerschaft",1,1,1,0,0,20,5,0,0,0,0,0,1,"Nein",5,0,0,0,0,0,0,0,0,"Sonstiges","","",6,"Abitur","Angestellte/r","1.501 Euro bis 2.000 Euro",6,0,0,0,0,0,0,0,0,0,1,0,25,0.2,0,0,0,0.8,0,1,0,25,0,3.25809653802148,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,1750,1750,1750,7.46737106691756,5.2,5,0,0,5
746,3420968131600,"männlich",50,"allein lebend",0,0,1,0,1,0,0,0,0,0,0,0,4,"Ja",7,0,0,0,0,0,0,0,0,"Sonstiges","","",6,"Fachhochschulreife","Selbständige/r","1.001 Euro bis 1.500 Euro",7,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,0,1,1250,1450,1250,7.13089883029635,6.8,7,0,0,5
1732,3972098427200,"männlich",54,"allein lebend",0,0,1,0,0,14,0,3,2,2,14,0,1,"Nein",2,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","501 Euro bis 1.000 Euro",4,0,0,0,0,0,0,0,0,0,1,0,35,0,0.0571428571428571,0.0571428571428571,0.0857142857142857,0.4,0.4,1,0,35,0,3.58351893845611,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,750,750,750,6.62007320653036,2.6,2,0,0,5
1178,3420968107360,"männlich",64,"in einer festen Partnerschaft zusammenlebend",1,1,0,0,1,14,5,2,0,0,0,0,2,"Nein",3,0,0,0,0,0,0,0,0,"Flexibilität","","",6,"Mittlere Reife / Realschulabschluss","Hausmann / Hausfrau","2.001 Euro bis 2.500 Euro",3,0,0,0,0,30,0,0,0,0,1,0,21,0.238095238095238,0,0,0.0952380952380952,0.666666666666667,0,1,0,21,0,3.09104245335832,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,5,1,2,2250,2750,2250,7.71868549519847,4.4,3,0,0,5
1320,3430559059280,"männlich",40,"in einer festen Partnerschaft zusammenlebend",1,2,0,1,1,4,2,2,1,1,2,0,6,"Ja",6,20,10,10,0,10,10,15,0,"Soundqualität","","",6,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","2.501 Euro bis 3.000 Euro",3,0,0,0,0,20,0,0,0,0,1,0,12,0.166666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,1,0,12,0,2.56494935746154,2.56494935746154,0,0,0,40,20,15,75,0,0.533333333333333,0.266666666666667,0.2,75,0,4.33073334028633,4.33073334028633,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,5,1,2,2750,3150,2750,7.91935619066062,5.8,6,0,0,5
1614,3650852227760,"weiblich",54,"allein lebend",0,0,1,0,0,42,10,0,0,0,0,0,1,"Nein",7,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Master / Diplom / Magister / Staatsexamen","Selbständige/r","mehr als 5.000 Euro",5,0,0,0,0,0,0,0,0,0,1,0,52,0.192307692307692,0,0,0,0.807692307692308,0,1,0,52,0,3.97029191355212,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,5250,5250,5250,8.56598335558567,6.2,7,0,0,5
582,3510878307360,"männlich",40,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,1,0,10,30,0,2,15,0,3,"Ja",7,100,0,0,0,0,0,8,0,"Sonstiges","","",6,"Mittlere Reife / Realschulabschluss","Hausmann / Hausfrau","1.001 Euro bis 1.500 Euro",7,0,0,0,0,0,0,0,0,0,1,0,57,0.175438596491228,0.0350877192982456,0,0.526315789473684,0,0.263157894736842,1,0,57,0,4.06044301054642,4.06044301054642,0,0,0,100,0,8,108,0,0.925925925925926,0,0.0740740740740741,108,0,4.69134788222914,4.69134788222914,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1250,1250,1250,7.13089883029635,7,7,0,0,5
517,3375222395520,"weiblich",50,"in einer festen Partnerschaft zusammenlebend",0,0,0,1,1,7,10,0,0,0,0,1,2,"Nein",5,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Master / Diplom / Magister / Staatsexamen","Hausmann / Hausfrau","mehr als 5.000 Euro",7,0,0,0,0,0,0,0,0,0,1,1,17,0.588235294117647,0,0,0,0.411764705882353,0,1,0,18,0,2.94443897916644,2.89037175789616,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,5250,5250,5250,8.56598335558567,5.2,5,0,0,5
943,3757105011520,"männlich",49,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,0,1,1,0,0,0,0,3,"Ja",7,15,0,0,0,0,0,0,0,"Soundqualität","","",6,"Abitur","Angestellte/r","mehr als 5.000 Euro",4,0,0,0,0,20,0,0,0,0,1,0,2,0.5,0,0,0.5,0,0,1,0,2,0,1.09861228866811,1.09861228866811,0,0,0,15,0,0,15,0,1,0,0,15,0,2.77258872223978,2.77258872223978,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,5250,5150,5250,8.56598335558567,6.4,7,0,0,5
2075,3887420083760,"männlich",57,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,16,3,2,0,9,2,0,3,"Ja",6,0,0,0,0,0,0,11,0,"Mobilität","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",5,0,0,0,0,40,0,0,0,0,1,0,32,0.09375,0.28125,0,0.0625,0.5,0.0625,1,0,32,0,3.49650756146648,3.49650756146648,0,0,0,0,0,11,11,0,0,0,1,11,0,2.484906649788,2.484906649788,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,2250,2250,2250,7.71868549519847,6,6,0,0,5
790,3751253467440,"männlich",37,"allein lebend",0,0,1,0,0,0,0,36,0,0,1,0,2,"Nein",7,20,0,0,0,11,6,0,0,"Atmosphäre","","",6,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","3.501 Euro bis 4.000 Euro",4,0,0,0,0,5,0,0,0,0,1,0,37,0,0,0,0.972972972972973,0,0.027027027027027,1,0,37,0,3.63758615972639,3.63758615972639,0,0,0,20,17,0,37,0,0.540540540540541,0.45945945945946,0,37,0,3.63758615972639,3.63758615972639,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,3750,3650,3750,8.22951111896446,7,7,0,0,5
1124,3451958195920,"weiblich",52,"allein lebend UND in einer festen Partnerschaft",1,1,1,0,1,0,0,0,0,20,0,0,1,"Nein",7,0,0,0,0,0,0,7,0,"Flexibilität","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","3.501 Euro bis 4.000 Euro",7,0,0,0,0,20,0,0,0,0,1,0,20,0,1,0,0,0,0,1,0,20,0,3.04452243772342,3.04452243772342,0,0,0,0,0,7,7,0,0,0,1,7,0,2.07944154167984,2.07944154167984,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,0,1,3750,3550,3750,8.22951111896446,6.8,7,0,0,5
1637,3580147347440,"weiblich",66,"allein lebend",1,1,1,0,0,3,0,0,0,0,0,0,2,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Fachhochschulreife","Sonstiges","1.001 Euro bis 1.500 Euro",4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,3,0,1.38629436111989,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,4,0,0,1250,1250,1250,7.13089883029635,1.6,1,0,0,5
1047,3595054155600,"männlich",29,"allein lebend UND in einer festen Partnerschaft",0,0,1,0,0,4,0,2,0,0,0,0,3,"Nein",3,0,0,0,0,0,0,0,0,"Sonstiges","","",6,"Bachelor","Studierende/r","501 Euro bis 1.000 Euro",4,0,0,0,0,10,0,0,0,0,1,0,6,0,0,0,0.333333333333333,0.666666666666667,0,1,0,6,0,1.94591014905531,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,750,750,750,6.62007320653036,2.6,3,0,0,5
637,3502740147520,"weiblich",50,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,4,2,12,4,0,7,0,2,"Nein",4,0,0,0,0,0,0,0,0,"Flexibilität","","",6,"Bachelor","Angestellte/r","3.001 Euro bis 3.500 Euro",5,0,0,0,0,10,0,0,0,0,1,0,29,0.0689655172413793,0,0.137931034482759,0.413793103448276,0.137931034482759,0.241379310344828,1,0,29,0,3.40119738166216,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,3250,3050,3250,8.08641027532378,4,4,0,0,5
1425,3245627315920,"weiblich",48,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,1,6,0,0,0,0,0,0,1,"Nein",2,0,0,0,0,0,0,0,0,"Gewohnheit","","",6,"Mittlere Reife / Realschulabschluss","Hausmann / Hausfrau","3.501 Euro bis 4.000 Euro",2,0,0,0,0,15,0,0,0,0,1,0,6,0,0,0,0,1,0,1,0,6,0,1.94591014905531,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,6,1,2,3750,1450,3750,8.22951111896446,2.2,2,0,0,5
893,3857054643840,"männlich",58,"allein lebend",0,0,1,0,1,30,5,10,0,6,12,0,1,"Nein",7,50,0,0,0,30,20,25,0,"Gewohnheit","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",4,0,0,0,0,50,0,0,0,0,1,0,63,0.0793650793650794,0.0952380952380952,0,0.158730158730159,0.476190476190476,0.19047619047619,1,0,63,0,4.15888308335967,4.15888308335967,0,0,0,50,50,25,125,0,0.4,0.4,0.2,125,0,4.83628190695148,4.83628190695148,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,0,1,2250,2250,2250,7.71868549519847,6.6,7,0,0,5
1128,3294022435520,"männlich",52,"allein lebend",0,0,1,0,0,7,1,3,0,0,5,0,2,"Nein",4,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","501 Euro bis 1.000 Euro",4,0,0,0,0,0,0,0,0,0,1,0,16,0.0625,0,0,0.1875,0.4375,0.3125,1,0,16,0,2.83321334405622,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,750,750,750,6.62007320653036,3.8,4,0,0,5
829,3291785915760,"männlich",46,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,7,14,2,0,0,0,0,1,"Nein",5,0,0,0,0,0,0,0,0,"Gewohnheit","","",6,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","3.501 Euro bis 4.000 Euro",7,0,0,0,0,0,0,0,0,0,1,0,23,0.608695652173913,0,0,0.0869565217391304,0.304347826086957,0,1,0,23,0,3.17805383034795,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,3750,3450,3750,8.22951111896446,4.2,5,0,0,5
1117,3741145363200,"weiblich",66,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,1,12,6,0,0,0,0,0,4,"Nein",5,0,0,0,0,0,0,0,0,"Atmosphäre","","",6,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","2.501 Euro bis 3.000 Euro",4,0,0,0,0,0,0,0,0,0,1,0,18,0.333333333333333,0,0,0,0.666666666666667,0,1,0,18,0,2.94443897916644,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,1,2,2750,1950,2750,7.91935619066062,5,5,0,0,5
1097,3327867947600,"männlich",61,"allein lebend",1,2,1,0,0,1,0,2,0,3,0,0,2,"Ja",6,0,0,0,0,0,0,10,0,"Atmosphäre","","",6,"Hauptschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",7,0,0,0,0,15,0,0,0,0,1,0,6,0,0.5,0,0.333333333333333,0.166666666666667,0,1,0,6,0,1.94591014905531,1.94591014905531,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,1250,1250,1250,7.13089883029635,5,6,0,0,5
1035,3409699723200,"männlich",57,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,0,2,1,0,0,0,0,0,5,"Nein",7,23,0,0,0,0,0,0,0,"Soundqualität","","",6,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","1.501 Euro bis 2.000 Euro",5,0,0,0,0,20,0,0,0,0,1,0,3,0.333333333333333,0,0,0,0.666666666666667,0,1,0,3,0,1.38629436111989,1.38629436111989,0,0,0,23,0,0,23,0,1,0,0,23,0,3.17805383034795,3.17805383034795,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,3,1,1,1750,1350,1750,7.46737106691756,6.6,7,0,0,5
844,3371844955520,"männlich",58,"allein lebend",0,0,0,0,1,2,3,2,0,0,4,0,2,"Nein",4,0,0,0,0,0,0,0,0,"Gewohnheit","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",3,0,0,0,0,0,0,0,0,0,1,0,11,0.272727272727273,0,0,0.181818181818182,0.181818181818182,0.363636363636364,1,0,11,0,2.484906649788,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,5,1,2,2250,2250,2250,7.71868549519847,4.2,4,0,0,5
486,3509011827360,"männlich",45,"allein lebend",0,0,0,0,1,40,0,0,0,0,15,0,2,"Nein",2,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Abitur","Angestellte/r","2.501 Euro bis 3.000 Euro",3,0,0,0,0,1,0,0,0,0,1,0,55,0,0,0,0,0.727272727272727,0.272727272727273,1,0,55,0,4.02535169073515,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,5,1,2,2750,2750,2750,7.91935619066062,2.4,2,0,0,5
1020,3408713171360,"männlich",59,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,1,45,2,0,0,0,1,0,2,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","4.001 Euro bis 4.500 Euro",7,0,0,0,0,0,0,0,0,0,1,0,48,0.0416666666666667,0,0,0,0.9375,0.0208333333333333,1,0,48,0,3.89182029811063,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,4250,4250,4250,8.35467426191846,2,1,0,0,5
1933,3261850307600,"männlich",66,"allein lebend",0,0,0,0,0,7,1,8,0,0,0,0,1,"Nein",3,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.501 Euro bis 2.000 Euro",4,0,0,0,0,0,0,0,0,0,1,0,16,0.0625,0,0,0.5,0.4375,0,1,0,16,0,2.83321334405622,2.83321334405622,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,1,1,1750,1750,1750,7.46737106691756,3,3,0,0,5
668,3242357283360,"männlich",20,"allein lebend",0,0,1,0,0,0,3,13,0,24,0,0,3,"Nein",5,0,0,0,0,0,0,10,0,"Soundqualität","","",6,"Fachhochschulreife","Angestellte/r","2.001 Euro bis 2.500 Euro",5,0,0,0,0,10,0,0,0,0,1,0,40,0.075,0.6,0,0.325,0,0,1,0,40,0,3.71357206670431,3.71357206670431,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,2250,2850,2250,7.71868549519847,4.6,5,0,0,5
719,3906742579600,"weiblich",48,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,1,0,0,0,0,0,0,4,"Nein",4,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","","",6,"Mittlere Reife / Realschulabschluss","Hausmann / Hausfrau","1.001 Euro bis 1.500 Euro",7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1250,1750,1250,7.13089883029635,4,4,0,0,5
